# DISTANCE:     AVE_GOFR:        ERROR:
    0.884913 4.25519e-05 3.98036e-05
    0.910562  0.00111193 0.000313172
    0.936212   0.0238724  0.00111775
    0.961861    0.174759  0.00337432
    0.987511    0.580225  0.00794089
     1.01316     1.24342  0.00826096
     1.03881      1.8875   0.0104491
     1.06446     2.36356   0.0191398
     1.09011     2.56492  0.00724995
     1.11576     2.54494   0.0110782
     1.14141     2.39829   0.0198287
     1.16706     2.16627   0.0142072
     1.19271     1.93281  0.00698967
     1.21836     1.74203  0.00815653
     1.24401     1.53192   0.0153669
     1.26966     1.36765   0.0107612
     1.29531     1.24498  0.00861108
     1.32096     1.10352   0.0123385
     1.34661     1.01274   0.0130824
     1.37226    0.947349   0.0067319
     1.39791    0.873203    0.008372
     1.42355    0.808904  0.00681654
      1.4492     0.77963   0.0063481
     1.47485    0.735858  0.00734456
      1.5005    0.712636  0.00708196
     1.52615    0.689831  0.00551558
      1.5518    0.680991  0.00687444
     1.57745    0.669339  0.00631492
      1.6031     0.66997  0.00432103
     1.62875    0.681296   0.0085332
      1.6544    0.687452  0.00520644
     1.68005    0.713783  0.00457202
      1.7057    0.744077  0.00344786
     1.73135    0.767239  0.00497837
       1.757    0.780123  0.00560047
     1.78265    0.813163   0.0066701
      1.8083    0.851265  0.00931766
     1.83395     0.89618  0.00947212
      1.8596    0.945962  0.00818148
     1.88525    0.981907  0.00860081
      1.9109      1.0294  0.00493976
     1.93655     1.06175  0.00607414
      1.9622     1.09904  0.00528776
     1.98785     1.13729  0.00749493
      2.0135     1.16581  0.00505933
     2.03915     1.19398  0.00484585
      2.0648     1.21117  0.00620743
     2.09045     1.22162  0.00588284
      2.1161     1.21384    0.010155
     2.14174     1.19757  0.00640691
     2.16739     1.17789  0.00535189
     2.19304     1.16168   0.0108506
     2.21869      1.1405  0.00888241
     2.24434     1.10721   0.0060893
     2.26999     1.07828  0.00810461
     2.29564     1.05238  0.00455505
     2.32129     1.02605  0.00668634
     2.34694    0.999509  0.00727285
     2.37259    0.977437  0.00405806
     2.39824    0.965028  0.00320896
     2.42389    0.941779  0.00559223
     2.44954     0.93213  0.00684566
     2.47519    0.925243  0.00736316
     2.50084    0.912968  0.00286147
     2.52649    0.903272  0.00572056
     2.55214    0.896236  0.00556088
