# DISTANCE:     AVE_GOFR:        ERROR:
    0.884913   3.161e-05 1.94333e-05
    0.910562   0.0013389  0.00027859
    0.936212   0.0248814 0.000914021
    0.961861    0.177691  0.00233013
    0.987511    0.580814   0.0053036
     1.01316     1.22564  0.00914678
     1.03881      1.8889  0.00896986
     1.06446     2.36362  0.00927706
     1.09011     2.56507  0.00973498
     1.11576     2.54618  0.00970443
     1.14141     2.39832   0.0118648
     1.16706     2.17271  0.00794095
     1.19271     1.94436  0.00693841
     1.21836     1.74331  0.00416218
     1.24401     1.53857   0.0038422
     1.26966     1.36563   0.0080656
     1.29531     1.23784  0.00768151
     1.32096     1.11004  0.00680167
     1.34661       1.016  0.00642272
     1.37226    0.942165  0.00580108
     1.39791    0.878939  0.00527108
     1.42355    0.818093  0.00418628
      1.4492    0.775435  0.00449397
     1.47485    0.734461  0.00483669
      1.5005    0.708944  0.00482632
     1.52615    0.685904  0.00370512
      1.5518    0.676901  0.00408245
     1.57745    0.666716  0.00425067
      1.6031    0.672816  0.00367936
     1.62875    0.678789  0.00452064
      1.6544    0.689357  0.00478093
     1.68005    0.711842  0.00387871
      1.7057    0.730417  0.00453019
     1.73135    0.760825  0.00398003
       1.757    0.784688  0.00502789
     1.78265    0.821424  0.00573722
      1.8083    0.857244  0.00428166
     1.83395    0.897315  0.00576145
      1.8596    0.942493  0.00551834
     1.88525    0.982172   0.0051658
      1.9109     1.02753   0.0023603
     1.93655     1.05837  0.00357113
      1.9622     1.09789  0.00316098
     1.98785     1.13534   0.0030908
      2.0135      1.1615  0.00285359
     2.03915     1.19166  0.00171946
      2.0648     1.20899  0.00221722
     2.09045     1.21627  0.00426277
      2.1161     1.21402  0.00339416
     2.14174     1.20367  0.00353314
     2.16739     1.18755  0.00406572
     2.19304     1.17582  0.00533466
     2.21869     1.14349  0.00465279
     2.24434     1.11039  0.00362672
     2.26999      1.0857  0.00325885
     2.29564     1.05452 0.000991052
     2.32129     1.02867   0.0036028
     2.34694     1.00402  0.00427989
     2.37259    0.980792   0.0022487
     2.39824    0.962561  0.00263487
     2.42389    0.945821   0.0024152
     2.44954     0.93118  0.00246153
     2.47519    0.918728  0.00280987
     2.50084    0.904147  0.00352696
     2.52649    0.893672  0.00430333
     2.55214    0.893933  0.00151636
